val;cat;sav;Forest;Species_e;Species
0,8645161290322582;5;b_19::2;M;silver linden;Tilia tomentosa
0,7375886524822697;5;b_19::2;M;silver linden;Tilia tomentosa
0,0666666666666667;7;b_19::2;M;sycamore maple;Acer pseudoplatanus
0,0689655172413793;7;b_19::2;M;sycamore maple;Acer pseudoplatanus
0,1935483870967742;7;b_19::2;M;sycamore maple;Acer pseudoplatanus
0,1290322580645161;7;b_19::2;M;sycamore maple;Acer pseudoplatanus
0,0689655172413793;7;b_19::2;M;sycamore maple;Acer pseudoplatanus
0,1333333333333333;7;b_19::2;M;sycamore maple;Acer pseudoplatanus
0,0645161290322581;7;b_19::2;M;sycamore maple;Acer pseudoplatanus
0,1818181818181818;7;b_19::2;M;sycamore maple;Acer pseudoplatanus
0,1290322580645161;7;b_19::2;M;sycamore maple;Acer pseudoplatanus
0,0645161290322581;7;b_19::2;M;sycamore maple;Acer pseudoplatanus
0,4647887323943662;8;b_19::2;M;pendunculate oak;Quercus robur
0,4475524475524476;8;b_19::2;M;pendunculate oak;Quercus robur
0,4150943396226415;8;b_19::2;M;pendunculate oak;Quercus robur
0,4081632653061225;8;b_19::2;M;pendunculate oak;Quercus robur
0,4183006535947713;8;b_19::2;M;pendunculate oak;Quercus robur
0,4430379746835443;8;b_19::2;M;pendunculate oak;Quercus robur
0,4563758389261745;8;b_19::2;M;pendunculate oak;Quercus robur
0,4081632653061225;8;b_19::2;M;pendunculate oak;Quercus robur
0,4583333333333333;8;b_19::2;M;pendunculate oak;Quercus robur
0,4129032258064517;8;b_19::2;M;pendunculate oak;Quercus robur
0,7730496453900709;9;b_19::2;M;sessile oak;Quercus petraea
0,7859649122807018;9;b_19::2;M;sessile oak;Quercus petraea
0,7670250896057347;9;b_19::2;M;sessile oak;Quercus petraea
0,7526881720430106;9;b_19::2;M;sessile oak;Quercus petraea
0,7902097902097902;9;b_19::2;M;sessile oak;Quercus petraea
0,7352941176470589;9;b_19::2;M;sessile oak;Quercus petraea
0,7659574468085106;9;b_19::2;M;sessile oak;Quercus petraea
0,7380073800738007;9;b_19::2;M;sessile oak;Quercus petraea
0,7463768115942029;9;b_19::2;M;sessile oak;Quercus petraea
0,7436823104693141;9;b_19::2;M;sessile oak;Quercus petraea
0,3750000000000000;10;b_19::2;M;Norway spruce;Picea abies
0,3934426229508197;10;b_19::2;M;Norway spruce;Picea abies
0,3692307692307692;10;b_19::2;M;Norway spruce;Picea abies
0,3636363636363636;10;b_19::2;M;Norway spruce;Picea abies
0,4000000000000000;10;b_19::2;M;Norway spruce;Picea abies
0,3287671232876712;10;b_19::2;M;Norway spruce;Picea abies
0,3750000000000000;10;b_19::2;M;Norway spruce;Picea abies
0,3428571428571429;10;b_19::2;M;Norway spruce;Picea abies
0,3529411764705882;10;b_19::2;M;Norway spruce;Picea abies
0,3188405797101450;10;b_19::2;M;Norway spruce;Picea abies
0,8990670059372350;1;b_19::3;M;black locust;Robinia pseudoacacia
0,9129332206255283;1;b_19::3;M;black locust;Robinia pseudoacacia
0,9044801352493660;1;b_19::3;M;black locust;Robinia pseudoacacia
0,9052453468697124;1;b_19::3;M;black locust;Robinia pseudoacacia
0,9121621621621622;1;b_19::3;M;black locust;Robinia pseudoacacia
0,8983774551665243;1;b_19::3;M;black locust;Robinia pseudoacacia
0,9077053344623200;1;b_19::3;M;black locust;Robinia pseudoacacia
0,8936535162950257;1;b_19::3;M;black locust;Robinia pseudoacacia
0,9075487701441900;1;b_19::3;M;black locust;Robinia pseudoacacia
0,9090909090909091;1;b_19::3;M;black locust;Robinia pseudoacacia
0,8507265521796565;3;b_19::3;M;tree of heaven;Ailanthus altissima
0,8541392904073588;3;b_19::3;M;tree of heaven;Ailanthus altissima
0,8477690288713909;3;b_19::3;M;tree of heaven;Ailanthus altissima
0,8484042553191490;3;b_19::3;M;tree of heaven;Ailanthus altissima
0,8480845442536328;3;b_19::3;M;tree of heaven;Ailanthus altissima
0,8396349413298565;3;b_19::3;M;tree of heaven;Ailanthus altissima
0,8503311258278146;3;b_19::3;M;tree of heaven;Ailanthus altissima
0,8341968911917097;3;b_19::3;M;tree of heaven;Ailanthus altissima
0,8560209424083769;3;b_19::3;M;tree of heaven;Ailanthus altissima
0,8518518518518519;3;b_19::3;M;tree of heaven;Ailanthus altissima
0,8589743589743590;5;b_19::3;M;silver linden;Tilia tomentosa
0,8535031847133758;5;b_19::3;M;silver linden;Tilia tomentosa
0,8589743589743590;5;b_19::3;M;silver linden;Tilia tomentosa
0,7586206896551725;5;b_19::3;M;silver linden;Tilia tomentosa
0,7972972972972973;5;b_19::3;M;silver linden;Tilia tomentosa
0,7428571428571429;5;b_19::3;M;silver linden;Tilia tomentosa
0,8589743589743590;5;b_19::3;M;silver linden;Tilia tomentosa
0,8516129032258065;5;b_19::3;M;silver linden;Tilia tomentosa
0,8589743589743590;5;b_19::3;M;silver linden;Tilia tomentosa
0,8163265306122450;5;b_19::3;M;silver linden;Tilia tomentosa
0,0000000000000000;7;b_19::3;M;sycamore maple;Acer pseudoplatanus
0,0666666666666667;7;b_19::3;M;sycamore maple;Acer pseudoplatanus
0,1333333333333333;7;b_19::3;M;sycamore maple;Acer pseudoplatanus
0,0606060606060606;7;b_19::3;M;sycamore maple;Acer pseudoplatanus
0,0625000000000000;7;b_19::3;M;sycamore maple;Acer pseudoplatanus
0,1250000000000000;7;b_19::3;M;sycamore maple;Acer pseudoplatanus
0,0666666666666667;7;b_19::3;M;sycamore maple;Acer pseudoplatanus
0,0666666666666667;7;b_19::3;M;sycamore maple;Acer pseudoplatanus
0,1875000000000000;7;b_19::3;M;sycamore maple;Acer pseudoplatanus
0,1142857142857143;7;b_19::3;M;sycamore maple;Acer pseudoplatanus
0,4459459459459459;8;b_19::3;M;pendunculate oak;Quercus robur
0,4413793103448276;8;b_19::3;M;pendunculate oak;Quercus robur
0,4109589041095890;8;b_19::3;M;pendunculate oak;Quercus robur
0,4125000000000000;8;b_19::3;M;pendunculate oak;Quercus robur
0,4625850340136055;8;b_19::3;M;pendunculate oak;Quercus robur
0,4146341463414634;8;b_19::3;M;pendunculate oak;Quercus robur
0,5000000000000000;8;b_19::3;M;pendunculate oak;Quercus robur
0,4800000000000000;8;b_19::3;M;pendunculate oak;Quercus robur
0,4195804195804195;8;b_19::3;M;pendunculate oak;Quercus robur
0,4342105263157894;8;b_19::3;M;pendunculate oak;Quercus robur
0,7816901408450704;9;b_19::3;M;sessile oak;Quercus petraea
0,7490909090909090;9;b_19::3;M;sessile oak;Quercus petraea
0,7518248175182480;9;b_19::3;M;sessile oak;Quercus petraea
0,7615658362989324;9;b_19::3;M;sessile oak;Quercus petraea
0,7402135231316725;9;b_19::3;M;sessile oak;Quercus petraea
0,7482014388489209;9;b_19::3;M;sessile oak;Quercus petraea
0,7418181818181818;9;b_19::3;M;sessile oak;Quercus petraea
0,7436823104693141;9;b_19::3;M;sessile oak;Quercus petraea
0,7746478873239436;9;b_19::3;M;sessile oak;Quercus petraea
0,7330960854092526;9;b_19::3;M;sessile oak;Quercus petraea
0,3809523809523809;10;b_19::3;M;Norway spruce;Picea abies
0,3582089552238806;10;b_19::3;M;Norway spruce;Picea abies
0,3582089552238806;10;b_19::3;M;Norway spruce;Picea abies
0,3384615384615385;10;b_19::3;M;Norway spruce;Picea abies
0,3478260869565217;10;b_19::3;M;Norway spruce;Picea abies
0,3636363636363636;10;b_19::3;M;Norway spruce;Picea abies
0,3478260869565217;10;b_19::3;M;Norway spruce;Picea abies
0,3529411764705882;10;b_19::3;M;Norway spruce;Picea abies
0,4000000000000000;10;b_19::3;M;Norway spruce;Picea abies
0,3428571428571429;10;b_19::3;M;Norway spruce;Picea abies
0,9057591623036649;1;b_19::4;M;black locust;Robinia pseudoacacia
0,9113043478260869;1;b_19::4;M;black locust;Robinia pseudoacacia
0,9133448873483535;1;b_19::4;M;black locust;Robinia pseudoacacia
0,9128919860627178;1;b_19::4;M;black locust;Robinia pseudoacacia
0,9117903930131004;1;b_19::4;M;black locust;Robinia pseudoacacia
0,9070373588184188;1;b_19::4;M;black locust;Robinia pseudoacacia
0,9082969432314409;1;b_19::4;M;black locust;Robinia pseudoacacia
0,9055944055944056;1;b_19::4;M;black locust;Robinia pseudoacacia
0,9108391608391608;1;b_19::4;M;black locust;Robinia pseudoacacia
0,9105125977410947;1;b_19::4;M;black locust;Robinia pseudoacacia
0,8593955321944809;3;b_19::4;M;tree of heaven;Ailanthus altissima
0,8518024032042724;3;b_19::4;M;tree of heaven;Ailanthus altissima
0,8571428571428572;3;b_19::4;M;tree of heaven;Ailanthus altissima
0,8529801324503311;3;b_19::4;M;tree of heaven;Ailanthus altissima
0,8537234042553192;3;b_19::4;M;tree of heaven;Ailanthus altissima
0,8575197889182057;3;b_19::4;M;tree of heaven;Ailanthus altissima
0,8590425531914894;3;b_19::4;M;tree of heaven;Ailanthus altissima
0,8563829787234041;3;b_19::4;M;tree of heaven;Ailanthus altissima
0,8687664041994750;3;b_19::4;M;tree of heaven;Ailanthus altissima
0,8571428571428571;3;b_19::4;M;tree of heaven;Ailanthus altissima
0,8322981366459626;5;b_19::4;M;silver linden;Tilia tomentosa
0,8375000000000000;5;b_19::4;M;silver linden;Tilia tomentosa
0,8375000000000000;5;b_19::4;M;silver linden;Tilia tomentosa
0,8427672955974843;5;b_19::4;M;silver linden;Tilia tomentosa
0,8427672955974843;5;b_19::4;M;silver linden;Tilia tomentosa
0,8271604938271605;5;b_19::4;M;silver linden;Tilia tomentosa
0,8271604938271605;5;b_19::4;M;silver linden;Tilia tomentosa
0,8322981366459626;5;b_19::4;M;silver linden;Tilia tomentosa
0,8322981366459626;5;b_19::4;M;silver linden;Tilia tomentosa
0,8375000000000000;5;b_19::4;M;silver linden;Tilia tomentosa
0,6363636363636364;7;b_19::4;M;sycamore maple;Acer pseudoplatanus
0,6530612244897959;7;b_19::4;M;sycamore maple;Acer pseudoplatanus
0,6666666666666666;7;b_19::4;M;sycamore maple;Acer pseudoplatanus
0,6923076923076923;7;b_19::4;M;sycamore maple;Acer pseudoplatanus
0,6530612244897959;7;b_19::4;M;sycamore maple;Acer pseudoplatanus
0,5909090909090909;7;b_19::4;M;sycamore maple;Acer pseudoplatanus
0,6521739130434783;7;b_19::4;M;sycamore maple;Acer pseudoplatanus
0,6363636363636364;7;b_19::4;M;sycamore maple;Acer pseudoplatanus
0,7234042553191490;7;b_19::4;M;sycamore maple;Acer pseudoplatanus
0,6521739130434783;7;b_19::4;M;sycamore maple;Acer pseudoplatanus
0,5068493150684932;8;b_19::4;M;pendunculate oak;Quercus robur
0,4511278195488722;8;b_19::4;M;pendunculate oak;Quercus robur
0,5179856115107914;8;b_19::4;M;pendunculate oak;Quercus robur
0,4888888888888889;8;b_19::4;M;pendunculate oak;Quercus robur
0,5277777777777778;8;b_19::4;M;pendunculate oak;Quercus robur
0,4705882352941176;8;b_19::4;M;pendunculate oak;Quercus robur
0,4861111111111111;8;b_19::4;M;pendunculate oak;Quercus robur
0,5066666666666667;8;b_19::4;M;pendunculate oak;Quercus robur
0,4895104895104895;8;b_19::4;M;pendunculate oak;Quercus robur
0,5034965034965034;8;b_19::4;M;pendunculate oak;Quercus robur
0,8710801393728222;9;b_19::4;M;sessile oak;Quercus petraea
0,8619528619528619;9;b_19::4;M;sessile oak;Quercus petraea
0,8805460750853242;9;b_19::4;M;sessile oak;Quercus petraea
0,8639455782312925;9;b_19::4;M;sessile oak;Quercus petraea
0,8737201365187712;9;b_19::4;M;sessile oak;Quercus petraea
0,8590604026845639;9;b_19::4;M;sessile oak;Quercus petraea
0,8707482993197279;9;b_19::4;M;sessile oak;Quercus petraea
0,8767123287671234;9;b_19::4;M;sessile oak;Quercus petraea
0,8728522336769760;9;b_19::4;M;sessile oak;Quercus petraea
0,8659793814432990;9;b_19::4;M;sessile oak;Quercus petraea
0,5396825396825397;10;b_19::4;M;Norway spruce;Picea abies
0,4857142857142857;10;b_19::4;M;Norway spruce;Picea abies
0,5538461538461539;10;b_19::4;M;Norway spruce;Picea abies
0,5230769230769231;10;b_19::4;M;Norway spruce;Picea abies
0,5757575757575758;10;b_19::4;M;Norway spruce;Picea abies
0,5762711864406779;10;b_19::4;M;Norway spruce;Picea abies
0,5230769230769231;10;b_19::4;M;Norway spruce;Picea abies
0,5230769230769231;10;b_19::4;M;Norway spruce;Picea abies
0,5666666666666667;10;b_19::4;M;Norway spruce;Picea abies
0,5573770491803278;10;b_19::4;M;Norway spruce;Picea abies
0,9159369527145359;1;b_19::5;M;black locust;Robinia pseudoacacia
0,9095697980684812;1;b_19::5;M;black locust;Robinia pseudoacacia
0,9098862642169729;1;b_19::5;M;black locust;Robinia pseudoacacia
0,9070175438596492;1;b_19::5;M;black locust;Robinia pseudoacacia
0,9165217391304348;1;b_19::5;M;black locust;Robinia pseudoacacia
0,9106830122591943;1;b_19::5;M;black locust;Robinia pseudoacacia
0,9082969432314411;1;b_19::5;M;black locust;Robinia pseudoacacia
0,9100436681222708;1;b_19::5;M;black locust;Robinia pseudoacacia
0,9036777583187391;1;b_19::5;M;black locust;Robinia pseudoacacia
0,9054290718038529;1;b_19::5;M;black locust;Robinia pseudoacacia
0,8635761589403974;3;b_19::5;M;tree of heaven;Ailanthus altissima
0,8590250329380763;3;b_19::5;M;tree of heaven;Ailanthus altissima
0,8700265251989390;3;b_19::5;M;tree of heaven;Ailanthus altissima
0,8617021276595745;3;b_19::5;M;tree of heaven;Ailanthus altissima
0,8707124010554090;3;b_19::5;M;tree of heaven;Ailanthus altissima
0,8612945838837516;3;b_19::5;M;tree of heaven;Ailanthus altissima
0,8662251655629138;3;b_19::5;M;tree of heaven;Ailanthus altissima
0,8476821192052979;3;b_19::5;M;tree of heaven;Ailanthus altissima
0,8582781456953642;3;b_19::5;M;tree of heaven;Ailanthus altissima
0,8601583113456465;3;b_19::5;M;tree of heaven;Ailanthus altissima
0,8375000000000000;5;b_19::5;M;silver linden;Tilia tomentosa
0,8322981366459626;5;b_19::5;M;silver linden;Tilia tomentosa
0,8427672955974843;5;b_19::5;M;silver linden;Tilia tomentosa
0,8322981366459626;5;b_19::5;M;silver linden;Tilia tomentosa
0,8322981366459626;5;b_19::5;M;silver linden;Tilia tomentosa
0,8322981366459626;5;b_19::5;M;silver linden;Tilia tomentosa
0,8271604938271605;5;b_19::5;M;silver linden;Tilia tomentosa
0,8375000000000000;5;b_19::5;M;silver linden;Tilia tomentosa
0,8375000000000000;5;b_19::5;M;silver linden;Tilia tomentosa
0,8375000000000000;5;b_19::5;M;silver linden;Tilia tomentosa
0,6363636363636364;7;b_19::5;M;sycamore maple;Acer pseudoplatanus
0,6046511627906976;7;b_19::5;M;sycamore maple;Acer pseudoplatanus
0,6530612244897959;7;b_19::5;M;sycamore maple;Acer pseudoplatanus
0,6382978723404256;7;b_19::5;M;sycamore maple;Acer pseudoplatanus
0,6956521739130435;7;b_19::5;M;sycamore maple;Acer pseudoplatanus
0,6666666666666667;7;b_19::5;M;sycamore maple;Acer pseudoplatanus
0,6956521739130435;7;b_19::5;M;sycamore maple;Acer pseudoplatanus
0,6250000000000001;7;b_19::5;M;sycamore maple;Acer pseudoplatanus
0,6808510638297872;7;b_19::5;M;sycamore maple;Acer pseudoplatanus
0,6521739130434783;7;b_19::5;M;sycamore maple;Acer pseudoplatanus
0,5479452054794521;8;b_19::5;M;pendunculate oak;Quercus robur
0,5034965034965034;8;b_19::5;M;pendunculate oak;Quercus robur
0,4857142857142857;8;b_19::5;M;pendunculate oak;Quercus robur
0,4507042253521127;8;b_19::5;M;pendunculate oak;Quercus robur
0,5401459854014599;8;b_19::5;M;pendunculate oak;Quercus robur
0,5174825174825175;8;b_19::5;M;pendunculate oak;Quercus robur
0,4857142857142857;8;b_19::5;M;pendunculate oak;Quercus robur
0,4592592592592593;8;b_19::5;M;pendunculate oak;Quercus robur
0,4748201438848920;8;b_19::5;M;pendunculate oak;Quercus robur
0,4788732394366196;8;b_19::5;M;pendunculate oak;Quercus robur
0,8865979381443297;9;b_19::5;M;sessile oak;Quercus petraea
0,8513513513513514;9;b_19::5;M;sessile oak;Quercus petraea
0,8745762711864407;9;b_19::5;M;sessile oak;Quercus petraea
0,8523489932885906;9;b_19::5;M;sessile oak;Quercus petraea
0,8843537414965986;9;b_19::5;M;sessile oak;Quercus petraea
0,8716216216216216;9;b_19::5;M;sessile oak;Quercus petraea
0,8728522336769760;9;b_19::5;M;sessile oak;Quercus petraea
0,8707482993197279;9;b_19::5;M;sessile oak;Quercus petraea
0,8610169491525423;9;b_19::5;M;sessile oak;Quercus petraea
0,8600682593856657;9;b_19::5;M;sessile oak;Quercus petraea
0,5312500000000000;10;b_19::5;M;Norway spruce;Picea abies
0,5573770491803278;10;b_19::5;M;Norway spruce;Picea abies
0,5806451612903226;10;b_19::5;M;Norway spruce;Picea abies
0,5483870967741935;10;b_19::5;M;Norway spruce;Picea abies
0,6071428571428571;10;b_19::5;M;Norway spruce;Picea abies
0,5862068965517241;10;b_19::5;M;Norway spruce;Picea abies
0,5396825396825397;10;b_19::5;M;Norway spruce;Picea abies
0,5230769230769231;10;b_19::5;M;Norway spruce;Picea abies
0,5625000000000001;10;b_19::5;M;Norway spruce;Picea abies
0,5573770491803278;10;b_19::5;M;Norway spruce;Picea abies
0,9288079470198676;1;b_19::6;M;black locust;Robinia pseudoacacia
0,9242298084929226;1;b_19::6;M;black locust;Robinia pseudoacacia
0,9301164725457571;1;b_19::6;M;black locust;Robinia pseudoacacia
0,9276807980049876;1;b_19::6;M;black locust;Robinia pseudoacacia
0,9294605809128630;1;b_19::6;M;black locust;Robinia pseudoacacia
0,9285714285714286;1;b_19::6;M;black locust;Robinia pseudoacacia
0,9249999999999999;1;b_19::6;M;black locust;Robinia pseudoacacia
0,9283333333333333;1;b_19::6;M;black locust;Robinia pseudoacacia
0,9267886855241264;1;b_19::6;M;black locust;Robinia pseudoacacia
0,9249999999999999;1;b_19::6;M;black locust;Robinia pseudoacacia
0,9065934065934065;3;b_19::6;M;tree of heaven;Ailanthus altissima
0,9006802721088436;3;b_19::6;M;tree of heaven;Ailanthus altissima
0,9110807113543091;3;b_19::6;M;tree of heaven;Ailanthus altissima
0,9113233287858118;3;b_19::6;M;tree of heaven;Ailanthus altissima
0,9110807113543091;3;b_19::6;M;tree of heaven;Ailanthus altissima
0,9073569482288827;3;b_19::6;M;tree of heaven;Ailanthus altissima
0,9095890410958904;3;b_19::6;M;tree of heaven;Ailanthus altissima
0,9140518417462483;3;b_19::6;M;tree of heaven;Ailanthus altissima
0,9028727770177838;3;b_19::6;M;tree of heaven;Ailanthus altissima
0,9088435374149659;3;b_19::6;M;tree of heaven;Ailanthus altissima
0,8552631578947368;5;b_19::6;M;silver linden;Tilia tomentosa
0,8783783783783784;5;b_19::6;M;silver linden;Tilia tomentosa
0,8666666666666668;5;b_19::6;M;silver linden;Tilia tomentosa
0,8933333333333333;5;b_19::6;M;silver linden;Tilia tomentosa
0,8758169934640523;5;b_19::6;M;silver linden;Tilia tomentosa
0,8741721854304635;5;b_19::6;M;silver linden;Tilia tomentosa
0,8627450980392157;5;b_19::6;M;silver linden;Tilia tomentosa
0,8666666666666668;5;b_19::6;M;silver linden;Tilia tomentosa
0,8609271523178809;5;b_19::6;M;silver linden;Tilia tomentosa
0,8552631578947368;5;b_19::6;M;silver linden;Tilia tomentosa
0,7843137254901961;7;b_19::6;M;sycamore maple;Acer pseudoplatanus
0,7450980392156864;7;b_19::6;M;sycamore maple;Acer pseudoplatanus
0,7755102040816326;7;b_19::6;M;sycamore maple;Acer pseudoplatanus
0,7450980392156864;7;b_19::6;M;sycamore maple;Acer pseudoplatanus
0,7692307692307692;7;b_19::6;M;sycamore maple;Acer pseudoplatanus
0,7450980392156864;7;b_19::6;M;sycamore maple;Acer pseudoplatanus
0,7600000000000000;7;b_19::6;M;sycamore maple;Acer pseudoplatanus
0,7843137254901961;7;b_19::6;M;sycamore maple;Acer pseudoplatanus
0,7307692307692308;7;b_19::6;M;sycamore maple;Acer pseudoplatanus
0,7924528301886792;7;b_19::6;M;sycamore maple;Acer pseudoplatanus
0,5190839694656489;8;b_19::6;M;pendunculate oak;Quercus robur
0,5039370078740157;8;b_19::6;M;pendunculate oak;Quercus robur
0,5038167938931297;8;b_19::6;M;pendunculate oak;Quercus robur
0,4999999999999999;8;b_19::6;M;pendunculate oak;Quercus robur
0,4843750000000001;8;b_19::6;M;pendunculate oak;Quercus robur
0,5151515151515152;8;b_19::6;M;pendunculate oak;Quercus robur
0,5109489051094891;8;b_19::6;M;pendunculate oak;Quercus robur
0,4999999999999999;8;b_19::6;M;pendunculate oak;Quercus robur
0,5151515151515152;8;b_19::6;M;pendunculate oak;Quercus robur
0,4923076923076923;8;b_19::6;M;pendunculate oak;Quercus robur
0,9619377162629758;9;b_19::6;M;sessile oak;Quercus petraea
0,9491525423728814;9;b_19::6;M;sessile oak;Quercus petraea
0,9427609427609427;9;b_19::6;M;sessile oak;Quercus petraea
0,9621993127147765;9;b_19::6;M;sessile oak;Quercus petraea
0,9559322033898304;9;b_19::6;M;sessile oak;Quercus petraea
0,9550173010380623;9;b_19::6;M;sessile oak;Quercus petraea
0,9621993127147765;9;b_19::6;M;sessile oak;Quercus petraea
0,9523809523809524;9;b_19::6;M;sessile oak;Quercus petraea
0,9624573378839592;9;b_19::6;M;sessile oak;Quercus petraea
0,9556313993174063;9;b_19::6;M;sessile oak;Quercus petraea
0,8771929824561403;10;b_19::6;M;Norway spruce;Picea abies
0,9152542372881356;10;b_19::6;M;Norway spruce;Picea abies
0,8928571428571429;10;b_19::6;M;Norway spruce;Picea abies
0,9642857142857143;10;b_19::6;M;Norway spruce;Picea abies
0,8846153846153847;10;b_19::6;M;Norway spruce;Picea abies
0,9090909090909091;10;b_19::6;M;Norway spruce;Picea abies
0,9090909090909091;10;b_19::6;M;Norway spruce;Picea abies
0,8928571428571429;10;b_19::6;M;Norway spruce;Picea abies
0,8727272727272727;10;b_19::6;M;Norway spruce;Picea abies
0,8679245283018867;10;b_19::6;M;Norway spruce;Picea abies
0,9262981574539363;1;b_19::7;M;black locust;Robinia pseudoacacia
0,9306599832915623;1;b_19::7;M;black locust;Robinia pseudoacacia
0,9323308270676692;1;b_19::7;M;black locust;Robinia pseudoacacia
0,9289891395154553;1;b_19::7;M;black locust;Robinia pseudoacacia
0,9282136894824707;1;b_19::7;M;black locust;Robinia pseudoacacia
0,9274395329441201;1;b_19::7;M;black locust;Robinia pseudoacacia
0,9314381270903010;1;b_19::7;M;black locust;Robinia pseudoacacia
0,9255230125523014;1;b_19::7;M;black locust;Robinia pseudoacacia
0,9279731993299831;1;b_19::7;M;black locust;Robinia pseudoacacia
0,9271966527196652;1;b_19::7;M;black locust;Robinia pseudoacacia
0,9041095890410960;3;b_19::7;M;tree of heaven;Ailanthus altissima
0,9125683060109290;3;b_19::7;M;tree of heaven;Ailanthus altissima
0,9142857142857143;3;b_19::7;M;tree of heaven;Ailanthus altissima
0,9103260869565218;3;b_19::7;M;tree of heaven;Ailanthus altissima
0,9108367626886145;3;b_19::7;M;tree of heaven;Ailanthus altissima
0,9095890410958904;3;b_19::7;M;tree of heaven;Ailanthus altissima
0,9088435374149659;3;b_19::7;M;tree of heaven;Ailanthus altissima
0,9073569482288827;3;b_19::7;M;tree of heaven;Ailanthus altissima
0,9140518417462483;3;b_19::7;M;tree of heaven;Ailanthus altissima
0,9083447332421341;3;b_19::7;M;tree of heaven;Ailanthus altissima
0,8758169934640523;5;b_19::7;M;silver linden;Tilia tomentosa
0,8724832214765101;5;b_19::7;M;silver linden;Tilia tomentosa
0,8933333333333333;5;b_19::7;M;silver linden;Tilia tomentosa
0,8800000000000000;5;b_19::7;M;silver linden;Tilia tomentosa
0,8724832214765101;5;b_19::7;M;silver linden;Tilia tomentosa
0,8609271523178809;5;b_19::7;M;silver linden;Tilia tomentosa
0,8758169934640523;5;b_19::7;M;silver linden;Tilia tomentosa
0,8666666666666668;5;b_19::7;M;silver linden;Tilia tomentosa
0,8724832214765101;5;b_19::7;M;silver linden;Tilia tomentosa
0,8496732026143792;5;b_19::7;M;silver linden;Tilia tomentosa
0,7600000000000000;7;b_19::7;M;sycamore maple;Acer pseudoplatanus
0,7692307692307692;7;b_19::7;M;sycamore maple;Acer pseudoplatanus
0,7843137254901961;7;b_19::7;M;sycamore maple;Acer pseudoplatanus
0,7999999999999999;7;b_19::7;M;sycamore maple;Acer pseudoplatanus
0,7600000000000000;7;b_19::7;M;sycamore maple;Acer pseudoplatanus
0,7450980392156864;7;b_19::7;M;sycamore maple;Acer pseudoplatanus
0,7999999999999999;7;b_19::7;M;sycamore maple;Acer pseudoplatanus
0,7600000000000000;7;b_19::7;M;sycamore maple;Acer pseudoplatanus
0,7755102040816326;7;b_19::7;M;sycamore maple;Acer pseudoplatanus
0,7600000000000000;7;b_19::7;M;sycamore maple;Acer pseudoplatanus
0,5294117647058824;8;b_19::7;M;pendunculate oak;Quercus robur
0,5190839694656489;8;b_19::7;M;pendunculate oak;Quercus robur
0,5343511450381679;8;b_19::7;M;pendunculate oak;Quercus robur
0,5384615384615384;8;b_19::7;M;pendunculate oak;Quercus robur
0,5263157894736842;8;b_19::7;M;pendunculate oak;Quercus robur
0,5263157894736842;8;b_19::7;M;pendunculate oak;Quercus robur
0,5426356589147286;8;b_19::7;M;pendunculate oak;Quercus robur
0,5112781954887219;8;b_19::7;M;pendunculate oak;Quercus robur
0,5147058823529411;8;b_19::7;M;pendunculate oak;Quercus robur
0,5074626865671642;8;b_19::7;M;pendunculate oak;Quercus robur
0,9624573378839592;9;b_19::7;M;sessile oak;Quercus petraea
0,9589041095890412;9;b_19::7;M;sessile oak;Quercus petraea
0,9621993127147765;9;b_19::7;M;sessile oak;Quercus petraea
0,9589041095890412;9;b_19::7;M;sessile oak;Quercus petraea
0,9591836734693879;9;b_19::7;M;sessile oak;Quercus petraea
0,9589041095890412;9;b_19::7;M;sessile oak;Quercus petraea
0,9488054607508534;9;b_19::7;M;sessile oak;Quercus petraea
0,9690721649484537;9;b_19::7;M;sessile oak;Quercus petraea
0,9520547945205480;9;b_19::7;M;sessile oak;Quercus petraea
0,9586206896551723;9;b_19::7;M;sessile oak;Quercus petraea
0,9259259259259259;10;b_19::7;M;Norway spruce;Picea abies
0,9473684210526316;10;b_19::7;M;Norway spruce;Picea abies
0,9090909090909091;10;b_19::7;M;Norway spruce;Picea abies
0,9090909090909091;10;b_19::7;M;Norway spruce;Picea abies
0,9122807017543860;10;b_19::7;M;Norway spruce;Picea abies
0,8518518518518519;10;b_19::7;M;Norway spruce;Picea abies
0,9259259259259259;10;b_19::7;M;Norway spruce;Picea abies
0,9122807017543860;10;b_19::7;M;Norway spruce;Picea abies
0,9122807017543860;10;b_19::7;M;Norway spruce;Picea abies
0,8771929824561403;10;b_19::7;M;Norway spruce;Picea abies
0,9369817578772802;1;b_19::8;M;black locust;Robinia pseudoacacia
0,9306930693069307;1;b_19::8;M;black locust;Robinia pseudoacacia
0,9323432343234322;1;b_19::8;M;black locust;Robinia pseudoacacia
0,9280397022332506;1;b_19::8;M;black locust;Robinia pseudoacacia
0,9319114027891715;1;b_19::8;M;black locust;Robinia pseudoacacia
0,9303482587064676;1;b_19::8;M;black locust;Robinia pseudoacacia
0,9325657894736843;1;b_19::8;M;black locust;Robinia pseudoacacia
0,9265070189925680;1;b_19::8;M;black locust;Robinia pseudoacacia
0,9272727272727271;1;b_19::8;M;black locust;Robinia pseudoacacia
0,9304635761589404;1;b_19::8;M;black locust;Robinia pseudoacacia
0,8828571428571429;3;b_19::8;M;tree of heaven;Ailanthus altissima
0,8771428571428572;3;b_19::8;M;tree of heaven;Ailanthus altissima
