val;sav
0.8585690515806988;b_11_3
0.8585690515806988;b_11_3
0.8627287853577371;b_11_3
0.8627287853577371;b_11_3
0.8627287853577371;b_11_3
0.8573211314475874;b_11_3
0.8585690515806988;b_11_3
0.8598169717138103;b_11_3
0.8693843594009983;b_11_4
0.8610648918469218;b_11_4
0.8706322795341098;b_11_4
0.8652246256239601;b_11_4
0.8693843594009983;b_11_4
0.8710482529118136;b_11_4
0.8689683860232945;b_11_4
0.8793677204658902;b_11_4
0.8698003327787022;b_11_4
0.8747920133111481;b_11_4
0.8693843594009983;b_11_5
0.8610648918469218;b_11_5
0.8706322795341098;b_11_5
0.8652246256239601;b_11_5
0.8693843594009983;b_11_5
0.8710482529118136;b_11_5
0.8689683860232945;b_11_5
0.8793677204658902;b_11_5
0.8698003327787022;b_11_5
0.8747920133111481;b_11_5
0.8714642262895175;b_11_6
0.8756239600665557;b_11_6
0.8843594009983361;b_11_6
0.8673044925124792;b_11_6
0.870216306156406;b_11_6
0.8652246256239601;b_11_6
0.8710482529118136;b_11_6
0.8722961730449251;b_11_6
0.8718801996672213;b_11_6
0.8718801996672213;b_11_6
0.8714642262895175;b_11_7
0.8756239600665557;b_11_7
0.8843594009983361;b_11_7
0.8673044925124792;b_11_7
0.870216306156406;b_11_7
0.8652246256239601;b_11_7
0.8710482529118136;b_11_7
0.8722961730449251;b_11_7
0.8718801996672213;b_11_7
0.8718801996672213;b_11_7
0.8739600665557404;b_11_8
0.8739600665557404;b_11_8
0.877287853577371;b_11_8
0.8756239600665557;b_11_8
0.8731281198003328;b_11_8
0.8718801996672213;b_11_8
0.872712146422629;b_11_8
0.877287853577371;b_11_8
0.872712146422629;b_11_8
0.8777038269550749;b_11_8
0.8739600665557404;b_11_9
0.8739600665557404;b_11_9
0.877287853577371;b_11_9
0.8756239600665557;b_11_9
0.8731281198003328;b_11_9
0.8718801996672213;b_11_9
0.872712146422629;b_11_9
0.877287853577371;b_11_9
0.872712146422629;b_11_9
0.8777038269550749;b_11_9
0.8577371048252912;b_13_1
0.8569051580698835;b_13_1
0.8589850249584027;b_13_1
0.8618968386023295;b_13_1
0.8631447587354409;b_13_1
0.8614808652246256;b_13_1
0.8556572379367721;b_13_1
0.8498336106489185;b_13_1
0.8544093178036606;b_13_1
0.8585690515806988;b_13_1
0.8398502495840267;b_13_2
0.8448419301164726;b_13_2
0.8494176372712147;b_13_2
0.8373544093178037;b_13_2
0.8440099833610649;b_13_2
0.8469217970049917;b_13_2
0.8435940099833611;b_13_2
0.846089850249584;b_13_2
0.8494176372712147;b_13_2
0.8452579034941764;b_13_2
0.8398502495840267;b_13_3
0.8448419301164726;b_13_3
0.8494176372712147;b_13_3
0.8373544093178037;b_13_3
0.8440099833610649;b_13_3
0.8469217970049917;b_13_3
0.8435940099833611;b_13_3
0.846089850249584;b_13_3
0.8494176372712147;b_13_3
0.8452579034941764;b_13_3
0.8768718801996672;b_13_4
0.8689683860232945;b_13_4
0.8735440931780366;b_13_4
0.8747920133111481;b_13_4
0.8722961730449251;b_13_4
0.8785357737104825;b_13_4
0.872712146422629;b_13_4
0.8752079866888519;b_13_4
0.8735440931780366;b_13_4
0.8714642262895175;b_13_4
0.8768718801996672;b_13_5
0.8689683860232945;b_13_5
0.8735440931780366;b_13_5
0.8747920133111481;b_13_5
0.8722961730449251;b_13_5
0.8785357737104825;b_13_5
0.872712146422629;b_13_5
0.8752079866888519;b_13_5
0.8735440931780366;b_13_5
0.8714642262895175;b_13_5
0.8693843594009983;b_13_6
0.8664725457570716;b_13_6
0.8689683860232945;b_13_6
0.8698003327787022;b_13_6
0.8652246256239601;b_13_6
0.8664725457570716;b_13_6
0.8602329450915142;b_13_6
0.8656405990016639;b_13_6
0.8598169717138103;b_13_6
0.8627287853577371;b_13_6
0.8693843594009983;b_13_7
0.8664725457570716;b_13_7
0.8689683860232945;b_13_7
0.8698003327787022;b_13_7
0.8652246256239601;b_13_7
0.8664725457570716;b_13_7
0.8602329450915142;b_13_7
0.8656405990016639;b_13_7
0.8598169717138103;b_13_7
0.8627287853577371;b_13_7
0.8777038269550749;b_13_8
0.8739600665557404;b_13_8
0.8781198003327787;b_13_8
0.870216306156406;b_13_8
0.872712146422629;b_13_8
0.8648086522462562;b_13_8
0.8598169717138103;b_13_8
0.8785357737104825;b_13_8
0.872712146422629;b_13_8
0.8760399334442596;b_13_8
0.8777038269550749;b_13_9
0.8739600665557404;b_13_9
0.8781198003327787;b_13_9
0.870216306156406;b_13_9
0.872712146422629;b_13_9
0.8648086522462562;b_13_9
0.8598169717138103;b_13_9
0.8785357737104825;b_13_9
0.872712146422629;b_13_9
0.8760399334442596;b_13_9
0.8722961730449251;b_13_10
0.8764559068219634;b_13_10
0.8781198003327787;b_13_10
0.8777038269550749;b_13_10
0.8739600665557404;b_13_10
0.8768718801996672;b_13_10
0.8735440931780366;b_13_10
0.8735440931780366;b_13_10
0.8731281198003328;b_13_10
0.877287853577371;b_13_10
0.8722961730449251;b_13_11
0.8764559068219634;b_13_11
0.8781198003327787;b_13_11
0.8777038269550749;b_13_11
0.8739600665557404;b_13_11
0.8768718801996672;b_13_11
0.8735440931780366;b_13_11
0.8735440931780366;b_13_11
0.8731281198003328;b_13_11
0.877287853577371;b_13_11
0.8398502495840267;b_15_1
0.8402662229617305;b_15_1
0.8444259567387687;b_15_1
0.8361064891846922;b_15_1
0.8386023294509152;b_15_1
0.8381863560732113;b_15_1
0.8410981697171381;b_15_1
0.8381863560732113;b_15_1
0.8290349417637272;b_15_1
0.8323627287853578;b_15_1
0.8298668885191348;b_15_2
0.8265391014975042;b_15_2
0.8219633943427621;b_15_2
0.8223793677204659;b_15_2
0.8282029950083195;b_15_2
0.8302828618968386;b_15_2
0.8240432612312812;b_15_2
0.8252911813643927;b_15_2
0.8244592346089851;b_15_2
0.8302828618968386;b_15_2
0.8298668885191348;b_15_3
0.8265391014975042;b_15_3
0.8219633943427621;b_15_3
0.8223793677204659;b_15_3
0.8282029950083195;b_15_3
0.8302828618968386;b_15_3
0.8240432612312812;b_15_3
0.8252911813643927;b_15_3
0.8244592346089851;b_15_3
0.8302828618968386;b_15_3
0.8544093178036606;b_15_4
0.8610648918469218;b_15_4
0.8627287853577371;b_15_4
0.8627287853577371;b_15_4
0.8660565723793677;b_15_4
0.8664725457570716;b_15_4
0.8589850249584027;b_15_4
0.8598169717138103;b_15_4
0.8648086522462562;b_15_4
0.8564891846921797;b_15_4
0.8544093178036606;b_15_5
0.8610648918469218;b_15_5
0.8627287853577371;b_15_5
0.8627287853577371;b_15_5
0.8660565723793677;b_15_5
0.8664725457570716;b_15_5
0.8589850249584027;b_15_5
0.8598169717138103;b_15_5
0.8648086522462562;b_15_5
0.8564891846921797;b_15_5
0.8847753743760399;b_15_6
0.8826955074875208;b_15_6
0.8826955074875208;b_15_6
0.879783693843594;b_15_6
0.8806156405990017;b_15_6
0.8714642262895175;b_15_6
0.8814475873544093;b_15_6
0.8768718801996672;b_15_6
0.877287853577371;b_15_6
0.8868552412645591;b_15_6
0.8847753743760399;b_15_7
0.8826955074875208;b_15_7
0.8826955074875208;b_15_7
0.879783693843594;b_15_7
0.8806156405990017;b_15_7
0.8714642262895175;b_15_7
0.8814475873544093;b_15_7
0.8768718801996672;b_15_7
0.877287853577371;b_15_7
0.8868552412645591;b_15_7
0.8664725457570716;b_15_8
0.8631447587354409;b_15_8
0.8631447587354409;b_15_8
0.8710482529118136;b_15_8
0.8614808652246256;b_15_8
0.858153078202995;b_15_8
0.8618968386023295;b_15_8
0.8635607321131448;b_15_8
0.8564891846921797;b_15_8
0.8631447587354409;b_15_8
0.8664725457570716;b_15_9
0.8631447587354409;b_15_9
0.8631447587354409;b_15_9
0.8710482529118136;b_15_9
0.8614808652246256;b_15_9
0.858153078202995;b_15_9
0.8618968386023295;b_15_9
0.8635607321131448;b_15_9
0.8564891846921797;b_15_9
0.8631447587354409;b_15_9
0.877287853577371;b_15_10
0.8747920133111481;b_15_10
0.8752079866888519;b_15_10
0.867720465890183;b_15_10
0.8722961730449251;b_15_10
0.872712146422629;b_15_10
0.872712146422629;b_15_10
0.8743760399334443;b_15_10
0.8739600665557404;b_15_10
0.8756239600665557;b_15_10
0.877287853577371;b_15_11
0.8747920133111481;b_15_11
0.8752079866888519;b_15_11
